,Unnamed: 0,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Date,Rain_VAL2,Rain
6264,0,0,0,276,13.5552292362819,122,309.7536,924.831639646984,79.3952547251441,14:13:48 - 2019/05/18,2019-05-18,0,0
6265,0,0,0,354,12.9822850276646,158,387.1104,924.25630683305,81.1207108678983,15:13:48 - 2019/05/18,2019-05-18,0,0
6266,0,0,0,371,12.6987746832905,164,416.3232,923.62852801438,82.372580732244,16:13:48 - 2019/05/18,2019-05-18,0,0
6267,0,0,0,307,12.330998881434,134,355.9392,923.602990393636,82.2479176045203,17:13:48 - 2019/05/18,2019-05-18,0,0
6268,0,0,0,1511,11.0800135459143,700,1481.04,923.296667303968,84.3141919158478,18:13:48 - 2019/05/18,2019-05-18,0,0
6269,0,0,0,18,13.5813144715434,8,19.9104,923.37810760164,78.9298157140712,19:13:48 - 2019/05/18,2019-05-18,0,0
6270,0,0,0,0,15.4724560664035,0,0,923.937367288612,75.661293952225,20:13:48 - 2019/05/18,2019-05-18,0,0
6271,0,0,0,0,17.4253719517693,0,0,924.234240043966,73.2001879352026,21:13:48 - 2019/05/18,2019-05-18,0,0
6272,0,0,0,0,22.8458164014938,0,0,924.613609902375,69.2712316703786,22:13:49 - 2019/05/18,2019-05-18,0,0
6273,0,0,0,0,23.5299213000158,0,0,924.806733595776,68.1493555382867,23:13:49 - 2019/05/18,2019-05-18,0,0
6274,0,0,0,167,13.685734539063,75,179.52,920.177059236064,80.7624529670647,17:17:33 - 2019/05/19,2019-05-19,0,0
6275,0,0,0,111,15.4809592416413,51,111.6288,920.329182805026,79.5595276291962,18:17:33 - 2019/05/19,2019-05-19,0,0
6276,0,0,0,4,20.1314700250254,2,2.9376,920.892217624272,76.8944819943354,19:17:33 - 2019/05/19,2019-05-19,0,0
6277,0,0,0,0,24.0677303347508,0,0,921.25180281708,74.7554861878045,20:17:33 - 2019/05/19,2019-05-19,0,0
6278,0,0,0,0,24.3983044416563,0,0,921.979141941806,73.6982312934618,21:17:34 - 2019/05/19,2019-05-19,0,0
6279,0,0,0,0,26.5524113132931,0,0,922.180717217727,72.6770983930037,22:17:34 - 2019/05/19,2019-05-19,0,0
6280,0,0,0,0,28.599170357762,0,0,921.97972664055,71.2726868607985,23:17:34 - 2019/05/19,2019-05-19,0,0
6281,0,0,0,0,30.6595709039174,0,0,921.632607079272,70.4257351790831,00:17:34 - 2019/05/20,2019-05-20,0,0
6282,0,0,0,0,32.9981851759632,0,0,921.167832563542,69.1803629160994,01:17:34 - 2019/05/20,2019-05-20,0,0
6283,0,0,0,0,34.5360908536572,0,0,920.534255627412,67.8680139604781,02:17:34 - 2019/05/20,2019-05-20,0,0
6284,0,0,0,0,35.8091435556114,0,0,920.623500046318,66.8940981480016,03:17:34 - 2019/05/20,2019-05-20,0,0
6285,0,0,0,0,39.9231011272195,0,0,920.577162531519,66.0896899397854,04:17:34 - 2019/05/20,2019-05-20,0,0
6286,0,0,0,0,49.8292400332719,0,0,920.686967359198,65.2316976512445,05:17:34 - 2019/05/20,2019-05-20,0,0
6287,0,0,0,94,54.6310330530116,45,82.416,920.992164552128,64.8507574881911,06:17:34 - 2019/05/20,2019-05-20,0,0
6288,0,0,0,126,41.7498165253715,56,139.3728,921.792448809919,61.2318695928875,07:17:34 - 2019/05/20,2019-05-20,0,0
